0.564709,7.70372e-34
0.564661,-5.01882e-07
0.564517,-4.01514e-06
0.564278,-1.35516e-05
0.563942,-3.21238e-05
0.563512,-6.27458e-05
0.562986,-0.000108433
0.562364,-0.000172203
0.561648,-0.000257077
0.560838,-0.000366076
0.559933,-0.000502228
0.558935,-0.000668562
0.557843,-0.000868112
0.556658,-0.00110392
0.555381,-0.00137902
0.554012,-0.00169646
0.552551,-0.0020593
0.551001,-0.0024706
0.54936,-0.00293341
0.547631,-0.00345081
0.545813,-0.00402587
0.543907,-0.00466167
0.541916,-0.00536129
0.539838,-0.00612783
0.537676,-0.00696437
0.535431,-0.00787402
0.533103,-0.00885988
0.530694,-0.00992506
0.528205,-0.0110727
0.525637,-0.0123058
0.522992,-0.0136276
0.520271,-0.0150411
0.517476,-0.0165495
0.514608,-0.0181558
0.511669,-0.0198632
0.50866,-0.0216747
0.505584,-0.0235934
0.502442,-0.0256224
0.499236,-0.0277646
0.495969,-0.0300231
0.492642,-0.0324008
0.489258,-0.0349007
0.485818,-0.0375256
0.482327,-0.0402784
0.478785,-0.0431619
0.475196,-0.0461788
0.471563,-0.0493316
0.467889,-0.0526229
0.464176,-0.0560552
0.460428,-0.0596307
0.456649,-0.0633516
0.452841,-0.0672199
0.449009,-0.0712374
0.445156,-0.0754058
0.441286,-0.0797264
0.437404,-0.0842006
0.433513,-0.0888291
0.429619,-0.0936127
0.425726,-0.0985515
0.421838,-0.103646
0.417961,-0.108895
0.414101,-0.114298
0.410261,-0.119853
0.406448,-0.12556
0.402668,-0.131415
0.398926,-0.137415
0.395227,-0.143559
0.391579,-0.14984
0.387986,-0.156255
0.384456,-0.162799
0.380993,-0.169465
0.377604,-0.176247
0.374295,-0.183138
0.371072,-0.19013
0.36794,-0.197214
0.364906,-0.204381
0.361973,-0.211622
0.359147,-0.218925
0.356433,-0.226282
0.353835,-0.23368
0.351357,-0.241108
0.349002,-0.248555
0.346773,-0.256008
0.344672,-0.263456
0.342702,-0.270887
0.340863,-0.278288
0.339157,-0.285648
0.337584,-0.292956
0.336143,-0.3002
0.334833,-0.30737
0.333654,-0.314454
0.332603,-0.321444
0.331678,-0.328329
0.330876,-0.335101
0.330195,-0.341752
0.32963,-0.348273
0.329177,-0.354659
0.328834,-0.360901
0.328594,-0.366994
0.328454,-0.372933
0.328408,-0.378714
0.328452,-0.384331
0.32858,-0.389781
0.328788,-0.39506
0.329068,-0.400167
0.329417,-0.405099
0.329829,-0.409853
0.330297,-0.414428
0.330817,-0.418823
0.331383,-0.423037
0.331989,-0.42707
0.33263,-0.430921
0.3333,-0.434591
0.333994,-0.438079
0.334705,-0.441386
0.33543,-0.444512
0.336162,-0.44746
0.336896,-0.450228
0.337626,-0.45282
0.338348,-0.455235
0.339057,-0.457476
0.339747,-0.459544
0.340412,-0.461441
0.341049,-0.463169
0.341653,-0.464728
0.342217,-0.466122
0.342738,-0.467353
0.34321,-0.468422
0.34363,-0.469332
0.343991,-0.470085
0.34429,-0.470684
0.344521,-0.47113
0.344681,-0.471426
0.344764,-0.471576
0.344767,-0.47158
0.344684,-0.471443
0.344511,-0.471166
0.344244,-0.470753
0.343878,-0.470205
0.343409,-0.469527
0.342832,-0.468721
0.342144,-0.46779
0.34134,-0.466736
0.340416,-0.465564
0.339366,-0.464276
0.338189,-0.462875
0.336878,-0.461364
0.335429,-0.459748
0.33384,-0.458028
0.332105,-0.45621
0.33022,-0.454296
0.328182,-0.452289
0.325985,-0.450195
0.323627,-0.448015
0.321103,-0.445755
0.318409,-0.443417
0.315542,-0.441007
0.312497,-0.438528
0.30927,-0.435985
0.305858,-0.433381
0.302257,-0.430722
0.298463,-0.428011
0.294474,-0.425254
0.290285,-0.422455
0.285892,-0.41962
0.281294,-0.416752
0.276487,-0.413858
0.271467,-0.410943
0.266233,-0.408012
0.260781,-0.40507
0.25511,-0.402125
0.249217,-0.39918
0.2431,-0.396244
0.23676,-0.393321
0.230193,-0.390418
0.2234,-0.387542
0.216381,-0.384699
0.209136,-0.381897
0.201666,-0.379141
0.193972,-0.376439
0.186056,-0.373799
0.177923,-0.371227
0.169574,-0.36873
0.161015,-0.366316
0.152251,-0.363993
0.143288,-0.361767
0.134133,-0.359645
0.124796,-0.357635
0.115284,-0.355743
0.105608,-0.353976
0.0957799,-0.35234
0.0858119,-0.350842
0.0757173,-0.349486
0.0655107,-0.348278
0.0552074,-0.347223
0.0448238,-0.346324
0.0343769,-0.345584
0.0238845,-0.345007
0.0133649,-0.344593
0.00283679,-0.344345
-0.00768069,-0.344262
-0.0181684,-0.344345
-0.0286071,-0.344591
-0.0389779,-0.344998
-0.049262,-0.345564
-0.0594412,-0.346285
-0.0694979,-0.347155
-0.0794151,-0.348171
-0.0891766,-0.349326
-0.0987673,-0.350614
-0.108173,-0.352028
-0.11738,-0.353561
-0.126377,-0.355203
-0.135152,-0.356949
-0.143696,-0.358788
-0.151999,-0.360712
-0.160053,-0.362712
-0.167853,-0.36478
-0.175391,-0.366906
-0.182663,-0.36908
-0.189666,-0.371295
-0.196395,-0.373539
-0.202849,-0.375806
-0.209026,-0.378084
-0.214925,-0.380366
-0.220546,-0.382642
-0.225889,-0.384904
-0.230955,-0.387144
-0.235746,-0.389352
-0.240262,-0.39152
-0.244507,-0.393641
-0.248484,-0.395706
-0.252194,-0.397707
-0.255641,-0.399637
-0.258829,-0.401489
-0.261762,-0.403254
-0.264443,-0.404926
-0.266878,-0.406498
-0.26907,-0.407962
-0.271025,-0.409312
-0.272746,-0.410542
-0.27424,-0.411645
-0.275511,-0.412615
-0.276565,-0.413446
-0.277408,-0.414131
-0.278045,-0.414666
-0.278481,-0.415044
-0.278724,-0.415261
-0.278779,-0.415311
-0.278652,-0.41519
-0.27835,-0.414892
-0.27788,-0.414414
-0.277247,-0.413751
-0.27646,-0.412899
-0.275525,-0.411854
-0.274449,-0.410614
-0.27324,-0.409175
-0.271906,-0.407535
-0.270453,-0.405692
-0.26889,-0.403644
-0.267225,-0.401389
-0.265466,-0.398926
-0.263621,-0.396256
-0.261698,-0.393379
-0.259707,-0.390295
-0.257656,-0.387005
-0.255553,-0.383512
-0.253408,-0.379818
-0.251229,-0.375926
-0.249025,-0.371842
-0.246805,-0.367568
-0.244578,-0.363111
-0.242353,-0.358477
-0.240138,-0.353672
-0.237942,-0.348704
-0.235773,-0.343581
-0.233639,-0.338312
-0.231548,-0.332906
-0.229507,-0.327373
-0.227523,-0.321723
-0.225603,-0.315967
-0.223752,-0.310116
-0.221977,-0.30418
-0.220283,-0.298172
-0.218673,-0.292102
-0.217153,-0.285982
-0.215725,-0.279822
-0.214393,-0.273635
-0.213159,-0.26743
-0.212025,-0.261219
-0.210991,-0.25501
-0.21006,-0.248814
-0.20923,-0.24264
-0.208503,-0.236496
-0.207877,-0.23039
-0.207352,-0.22433
-0.206927,-0.218323
-0.2066,-0.212374
-0.206368,-0.206491
-0.206231,-0.200678
-0.206186,-0.19494
-0.20623,-0.189281
-0.206362,-0.183705
-0.206577,-0.178215
-0.206874,-0.172814
-0.20725,-0.167505
-0.207702,-0.162289
-0.208226,-0.157169
-0.208821,-0.152146
-0.209482,-0.147221
-0.210208,-0.142394
-0.210994,-0.137667
-0.211839,-0.13304
-0.21274,-0.128512
-0.213693,-0.124085
-0.214696,-0.119757
-0.215746,-0.115529
-0.216841,-0.1114
-0.217977,-0.107369
-0.219154,-0.103435
-0.220367,-0.0995992
-0.221614,-0.095859
-0.222894,-0.0922139
-0.224204,-0.088663
-0.225542,-0.0852052
-0.226905,-0.0818394
-0.228292,-0.0785644
-0.2297,-0.0753792
-0.231127,-0.0722824
-0.232572,-0.0692729
-0.234033,-0.0663494
-0.235508,-0.0635107
-0.236994,-0.0607554
-0.238491,-0.0580824
-0.239997,-0.0554902
-0.241509,-0.0529776
-0.243027,-0.0505432
-0.244549,-0.0481858
-0.246074,-0.0459041
-0.247599,-0.0436967
-0.249125,-0.0415623
-0.250648,-0.0394997
-0.252168,-0.0375074
-0.253684,-0.0355842
-0.255195,-0.0337289
-0.256698,-0.03194
-0.258194,-0.0302164
-0.25968,-0.0285566
-0.261157,-0.0269595
-0.262622,-0.0254238
-0.264074,-0.0239481
-0.265513,-0.0225313
-0.266938,-0.0211721
-0.268347,-0.0198692
-0.269741,-0.0186213
-0.271117,-0.0174272
-0.272474,-0.0162858
-0.273813,-0.0151956
-0.275132,-0.0141556
-0.276431,-0.0131645
-0.277708,-0.0122211
-0.278963,-0.0113241
-0.280196,-0.0104724
-0.281404,-0.00966469
-0.282589,-0.00889985
-0.283748,-0.00817665
-0.284882,-0.0074939
-0.28599,-0.00685041
-0.287071,-0.006245
-0.288124,-0.00567647
-0.28915,-0.00514365
-0.290147,-0.00464536
-0.291115,-0.00418043
-0.292054,-0.00374768
-0.292962,-0.00334595
-0.29384,-0.00297407
-0.294688,-0.00263087
-0.295503,-0.00231519
-0.296288,-0.00202587
-0.297039,-0.00176175
-0.297759,-0.00152168
-0.298445,-0.0013045
-0.299099,-0.00110905
-0.299719,-0.000934194
-0.300305,-0.000778768
-0.300856,-0.000641627
-0.301374,-0.000521622
-0.301857,-0.000417608
-0.302305,-0.000328436
-0.302718,-0.000252963
-0.303096,-0.000190043
-0.303438,-0.000138534
-0.303745,-9.72921e-05
-0.304016,-6.51754e-05
-0.304251,-4.10419e-05
-0.30445,-2.37503e-05
-0.304613,-1.21599e-05
-0.30474,-5.12984e-06
-0.30483,-1.51993e-06
-0.304885,-1.8999e-07
-0.304903,0
-0.304885,1.8999e-07
-0.30483,1.51993e-06
-0.30474,5.12984e-06
-0.304613,1.21599e-05
-0.30445,2.37503e-05
-0.304251,4.10419e-05
-0.304016,6.51754e-05
-0.303745,9.72921e-05
-0.303438,0.000138534
-0.303096,0.000190043
-0.302718,0.000252963
-0.302305,0.000328436
-0.301857,0.000417608
-0.301374,0.000521622
-0.300856,0.000641627
-0.300305,0.000778768
-0.299719,0.000934194
-0.299099,0.00110905
-0.298445,0.0013045
-0.297759,0.00152168
-0.297039,0.00176175
-0.296288,0.00202587
-0.295503,0.00231519
-0.294688,0.00263087
-0.29384,0.00297407
-0.292962,0.00334595
-0.292054,0.00374768
-0.291115,0.00418043
-0.290147,0.00464536
-0.28915,0.00514365
-0.288124,0.00567647
-0.287071,0.006245
-0.28599,0.00685041
-0.284882,0.0074939
-0.283748,0.00817665
-0.282589,0.00889985
-0.281404,0.00966469
-0.280196,0.0104724
-0.278963,0.0113241
-0.277708,0.0122211
-0.276431,0.0131645
-0.275132,0.0141556
-0.273813,0.0151956
-0.272474,0.0162858
-0.271117,0.0174272
-0.269741,0.0186213
-0.268347,0.0198692
-0.266938,0.0211721
-0.265513,0.0225313
-0.264074,0.0239481
-0.262622,0.0254238
-0.261157,0.0269595
-0.25968,0.0285566
-0.258194,0.0302164
-0.256698,0.03194
-0.255195,0.0337289
-0.253684,0.0355842
-0.252168,0.0375074
-0.250648,0.0394997
-0.249125,0.0415623
-0.247599,0.0436967
-0.246074,0.0459041
-0.244549,0.0481858
-0.243027,0.0505432
-0.241509,0.0529776
-0.239997,0.0554902
-0.238491,0.0580824
-0.236994,0.0607554
-0.235508,0.0635107
-0.234033,0.0663494
-0.232572,0.0692729
-0.231127,0.0722824
-0.2297,0.0753792
-0.228292,0.0785644
-0.226905,0.0818394
-0.225542,0.0852052
-0.224204,0.088663
-0.222894,0.0922139
-0.221614,0.095859
-0.220367,0.0995992
-0.219154,0.103435
-0.217977,0.107369
-0.216841,0.1114
-0.215746,0.115529
-0.214696,0.119757
-0.213693,0.124085
-0.21274,0.128512
-0.211839,0.13304
-0.210994,0.137667
-0.210208,0.142394
-0.209482,0.147221
-0.208821,0.152146
-0.208226,0.157169
-0.207702,0.162289
-0.20725,0.167505
-0.206874,0.172814
-0.206577,0.178215
-0.206362,0.183705
-0.20623,0.189281
-0.206186,0.19494
-0.206231,0.200678
-0.206368,0.206491
-0.2066,0.212374
-0.206927,0.218323
-0.207352,0.22433
-0.207877,0.23039
-0.208503,0.236496
-0.20923,0.24264
-0.21006,0.248814
-0.210991,0.25501
-0.212025,0.261219
-0.213159,0.26743
-0.214393,0.273635
-0.215725,0.279822
-0.217153,0.285982
-0.218673,0.292102
-0.220283,0.298172
-0.221977,0.30418
-0.223752,0.310116
-0.225603,0.315967
-0.227523,0.321723
-0.229507,0.327373
-0.231548,0.332906
-0.233639,0.338312
-0.235773,0.343581
-0.237942,0.348704
-0.240138,0.353672
-0.242353,0.358477
-0.244578,0.363111
-0.246805,0.367568
-0.249025,0.371842
-0.251229,0.375926
-0.253408,0.379818
-0.255553,0.383512
-0.257656,0.387005
-0.259707,0.390295
-0.261698,0.393379
-0.263621,0.396256
-0.265466,0.398926
-0.267225,0.401389
-0.26889,0.403644
-0.270453,0.405692
-0.271906,0.407535
-0.27324,0.409175
-0.274449,0.410614
-0.275525,0.411854
-0.27646,0.412899
-0.277247,0.413751
-0.27788,0.414414
-0.27835,0.414892
-0.278652,0.41519
-0.278779,0.415311
-0.278724,0.415261
-0.278481,0.415044
-0.278045,0.414666
-0.277408,0.414131
-0.276565,0.413446
-0.275511,0.412615
-0.27424,0.411645
-0.272746,0.410542
-0.271025,0.409312
-0.26907,0.407962
-0.266878,0.406498
-0.264443,0.404926
-0.261762,0.403254
-0.258829,0.401489
-0.255641,0.399637
-0.252194,0.397707
-0.248484,0.395706
-0.244507,0.393641
-0.240262,0.39152
-0.235746,0.389352
-0.230955,0.387144
-0.225889,0.384904
-0.220546,0.382642
-0.214925,0.380366
-0.209026,0.378084
-0.202849,0.375806
-0.196395,0.373539
-0.189666,0.371295
-0.182663,0.36908
-0.175391,0.366906
-0.167853,0.36478
-0.160053,0.362712
-0.151999,0.360712
-0.143696,0.358788
-0.135152,0.356949
-0.126377,0.355203
-0.11738,0.353561
-0.108173,0.352028
-0.0987673,0.350614
-0.0891766,0.349326
-0.0794151,0.348171
-0.0694979,0.347155
-0.0594412,0.346285
-0.049262,0.345564
-0.0389779,0.344998
-0.0286071,0.344591
-0.0181684,0.344345
-0.00768069,0.344262
0.00283679,0.344345
0.0133649,0.344593
0.0238845,0.345007
0.0343769,0.345584
0.0448238,0.346324
0.0552074,0.347223
0.0655107,0.348278
0.0757173,0.349486
0.0858119,0.350842
0.0957799,0.35234
0.105608,0.353976
0.115284,0.355743
0.124796,0.357635
0.134133,0.359645
0.143288,0.361767
0.152251,0.363993
0.161015,0.366316
0.169574,0.36873
0.177923,0.371227
0.186056,0.373799
0.193972,0.376439
0.201666,0.379141
0.209136,0.381897
0.216381,0.384699
0.2234,0.387542
0.230193,0.390418
0.23676,0.393321
0.2431,0.396244
0.249217,0.39918
0.25511,0.402125
0.260781,0.40507
0.266233,0.408012
0.271467,0.410943
0.276487,0.413858
0.281294,0.416752
0.285892,0.41962
0.290285,0.422455
0.294474,0.425254
0.298463,0.428011
0.302257,0.430722
0.305858,0.433381
0.30927,0.435985
0.312497,0.438528
0.315542,0.441007
0.318409,0.443417
0.321103,0.445755
0.323627,0.448015
0.325985,0.450195
0.328182,0.452289
0.33022,0.454296
0.332105,0.45621
0.33384,0.458028
0.335429,0.459748
0.336878,0.461364
0.338189,0.462875
0.339366,0.464276
0.340416,0.465564
0.34134,0.466736
0.342144,0.46779
0.342832,0.468721
0.343409,0.469527
0.343878,0.470205
0.344244,0.470753
0.344511,0.471166
0.344684,0.471443
0.344767,0.47158
0.344764,0.471576
0.344681,0.471426
0.344521,0.47113
0.34429,0.470684
0.343991,0.470085
0.34363,0.469332
0.34321,0.468422
0.342738,0.467353
0.342217,0.466122
0.341653,0.464728
0.341049,0.463169
0.340412,0.461441
0.339747,0.459544
0.339057,0.457476
0.338348,0.455235
0.337626,0.45282
0.336896,0.450228
0.336162,0.44746
0.33543,0.444512
0.334705,0.441386
0.333994,0.438079
0.3333,0.434591
0.33263,0.430921
0.331989,0.42707
0.331383,0.423037
0.330817,0.418823
0.330297,0.414428
0.329829,0.409853
0.329417,0.405099
0.329068,0.400167
0.328788,0.39506
0.32858,0.389781
0.328452,0.384331
0.328408,0.378714
0.328454,0.372933
0.328594,0.366994
0.328834,0.360901
0.329177,0.354659
0.32963,0.348273
0.330195,0.341752
0.330876,0.335101
0.331678,0.328329
0.332603,0.321444
0.333654,0.314454
0.334833,0.30737
0.336143,0.3002
0.337584,0.292956
0.339157,0.285648
0.340863,0.278288
0.342702,0.270887
0.344672,0.263456
0.346773,0.256008
0.349002,0.248555
0.351357,0.241108
0.353835,0.23368
0.356433,0.226282
0.359147,0.218925
0.361973,0.211622
0.364906,0.204381
0.36794,0.197214
0.371072,0.19013
0.374295,0.183138
0.377604,0.176247
0.380993,0.169465
0.384456,0.162799
0.387986,0.156255
0.391579,0.14984
0.395227,0.143559
0.398926,0.137415
0.402668,0.131415
0.406448,0.12556
0.410261,0.119853
0.414101,0.114298
0.417961,0.108895
0.421838,0.103646
0.425726,0.0985515
0.429619,0.0936127
0.433513,0.0888291
0.437404,0.0842006
0.441286,0.0797264
0.445156,0.0754058
0.449009,0.0712374
0.452841,0.0672199
0.456649,0.0633516
0.460428,0.0596307
0.464176,0.0560552
0.467889,0.0526229
0.471563,0.0493316
0.475196,0.0461788
0.478785,0.0431619
0.482327,0.0402784
0.485818,0.0375256
0.489258,0.0349007
0.492642,0.0324008
0.495969,0.0300231
0.499236,0.0277646
0.502442,0.0256224
0.505584,0.0235934
0.50866,0.0216747
0.511669,0.0198632
0.514608,0.0181558
0.517476,0.0165495
0.520271,0.0150411
0.522992,0.0136276
0.525637,0.0123058
0.528205,0.0110727
0.530694,0.00992506
0.533103,0.00885988
0.535431,0.00787402
0.537676,0.00696437
0.539838,0.00612783
0.541916,0.00536129
0.543907,0.00466167
0.545813,0.00402587
0.547631,0.00345081
0.54936,0.00293341
0.551001,0.0024706
0.552551,0.0020593
0.554012,0.00169646
0.555381,0.00137902
0.556658,0.00110392
0.557843,0.000868112
0.558935,0.000668562
0.559933,0.000502228
0.560838,0.000366076
0.561648,0.000257077
0.562364,0.000172203
0.562986,0.000108433
0.563512,6.27458e-05
0.563942,3.21238e-05
0.564278,1.35516e-05
0.564517,4.01514e-06
0.564661,5.01882e-07
